Longitude,Latitude,Altitude,Timestamp
34.2585687,108.6481918,393.185,287.300999999978
34.2585716,108.6481905,393.179,287.401000000013
34.2585745,108.6481893,393.167,287.500999999989
34.2585774,108.6481881,393.161,287.600999999966
34.2585803,108.6481872,393.153,287.701000000001
34.2585832,108.6481862,393.149,287.800999999978
34.258586,108.6481854,393.143,287.901000000013
34.2585889,108.6481846,393.141,288.000999999989
34.2585917,108.6481839,393.137,288.100999999966
34.2585946,108.6481834,393.134,288.201000000001
34.2585974,108.6481829,393.134,288.300999999978
34.2586002,108.6481826,393.14,288.401000000013
34.2586029,108.6481823,393.146,288.500999999989
34.2586057,108.6481821,393.151,288.600999999966
34.2586085,108.6481821,393.16,288.701000000001
34.2586112,108.6481822,393.171,288.800999999978
34.2586138,108.6481823,393.175,288.901000000013
34.2586165,108.6481826,393.18,289.000999999989
34.2586191,108.6481829,393.175,289.100999999966
34.2586217,108.6481833,393.179,289.201000000001
34.2586243,108.6481839,393.175,289.300999999978
34.2586268,108.6481845,393.177,289.401000000013
34.2586292,108.6481852,393.184,289.500999999989
34.2586317,108.648186,393.19,289.600999999966
34.2586341,108.648187,393.2,289.701000000001
34.2586365,108.6481879,393.203,289.800999999978
34.2586388,108.648189,393.212,289.901000000013
34.258641,108.6481902,393.208,290.000999999989
34.2586433,108.6481914,393.225,290.100999999966
34.2586455,108.6481927,393.237,290.201000000001
34.2586476,108.6481941,393.239,290.300999999978
34.2586497,108.6481956,393.252,290.401000000013
34.2586517,108.6481971,393.262,290.500999999989
34.2586536,108.6481988,393.252,290.600999999966
34.2586556,108.6482005,393.262,290.701000000001
34.2586576,108.6482023,393.262,290.800999999978
34.2586595,108.6482043,393.266,290.901000000013
34.2586614,108.6482063,393.26,291.000999999989
34.2586633,108.6482086,393.259,291.100999999966
34.2586651,108.6482109,393.249,291.201000000001
34.258667,108.6482134,393.247,291.300999999978
34.2586689,108.648216,393.23,291.401000000013
34.2586708,108.6482188,393.233,291.500999999989
34.2586726,108.6482216,393.219,291.600999999966
34.2586744,108.6482246,393.214,291.701000000001
34.2586762,108.6482276,393.191,291.800999999978
34.258678,108.6482308,393.179,291.901000000013
34.2586798,108.6482341,393.164,292.000999999989
34.2586815,108.6482375,393.153,292.100999999966
34.2586833,108.648241,393.136,292.201000000001
34.2586852,108.6482446,393.13,292.300999999978
34.258687,108.6482483,393.117,292.401000000013
34.2586889,108.648252,393.112,292.500999999989
34.2586907,108.6482559,393.103,292.600999999966
34.2586925,108.6482598,393.106,292.701000000001
34.2586943,108.6482637,393.081,292.800999999978
34.2586962,108.6482678,393.091,292.901000000013
34.2586981,108.6482718,393.088,293.000999999989
34.2587,108.648276,393.099,293.100999999966
34.2587019,108.6482801,393.099,293.201000000001
34.2587038,108.6482843,393.125,293.300999999978
34.2587057,108.6482883,393.124,293.401000000013
