Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Timestamp
0.8789,1.1994,0.3754,0.0003,-0.0137,0.9677,122.299999999988
-0.5127,-0.6134,0.4761,-0.0192,-0.0177,1.0474,122.399999999965
-0.3113,0.1831,0.238,-0.0076,-0.0183,0.9665,122.5
0.2014,0.7324,0.2655,-0.0052,-0.0159,1.0184,122.600999999966
0.1923,-0.3021,0.4578,-0.0143,-0.014,1.0123,122.700000000012
0.3021,0.5768,0.4669,-0.0034,-0.0095,0.9864,122.799999999988
0.0824,-0.293,0.6775,-0.0217,-0.0101,1.0202,122.899999999965
-0.5493,-0.2289,0.5036,-0.0162,-0.0116,0.9937,123.000999999989
-0.2564,0.4761,0.3754,-0.0012,-0.0052,1.0221,123.100999999966
0.5585,-0.705,0.531,-0.0134,-0.0104,0.9995,123.200000000012
-0.1556,-0.238,0.3388,-0.011,-0.0067,0.9809,123.299999999988
1.4557,-0.119,0.3296,-0.0131,-0.0052,1.0269,123.399999999965
-0.3479,-0.7874,0.5219,-0.0015,-0.0067,1.0227,123.5
-0.2564,1.0987,0.3479,-0.0034,-0.0226,0.9565,123.600999999966
1.1444,-0.1282,0.6226,-0.0192,-0.0031,1.0437,123.700000000012
-0.5402,-0.1465,0.3296,-0.0165,-0.0061,0.9864,123.799999999988
-0.0183,0.2014,0.2838,-0.0006,-0.0195,0.9745,123.899999999965
-0.6958,-0.1373,0.6592,-0.0082,-0.0061,1.0178,124.000999999989
-1.1536,0.998,0.3021,-0.0098,-0.0195,0.9934,124.100999999966
0.8698,-0.412,0.4028,-0.0116,-0.0143,1.0108,124.201000000001
-0.0732,0.238,0.3113,-0.0143,-0.0153,1.0248,124.299999999988
0.0549,-0.3021,0.2564,-0.0046,-0.0302,0.9476,124.401000000013
1.4649,-0.2838,0.5951,-0.0131,-0.0104,1.0562,124.500999999989
-1.2818,-0.0641,0.3479,-0.0061,-0.0308,0.9766,124.600999999966
0.8881,0.1099,0.3479,-0.015,-0.0089,0.9821,124.701000000001
-0.2747,-0.5585,0.5585,-0.0052,-0.014,1.0004,124.799999999988
-1.2177,0.8423,0.238,-0.0104,-0.0232,1.0016,124.901000000013
0.7416,-0.3845,0.4761,-0.0089,-0.018,0.9998,125.000999999989
-0.7324,0.5768,0.412,-0.0137,-0.0137,1.016,125.099999999977
-0.7874,-0.0824,0.3021,-0.0131,-0.0272,0.9592,125.201000000001
1.3459,-0.4578,0.4761,-0.0073,-0.004,1.0062,125.299999999988
-1.1719,0.5127,0.2014,-0.0073,-0.0214,1.0163,125.401000000013
0.9796,-0.7691,0.1923,-0.0089,-0.0262,0.9449,125.500999999989
0.6775,0.9064,0.3845,-0.0043,-0.0046,1.0395,125.600999999966
-0.4303,0.1648,0.0641,-0.0165,-0.0266,0.9763,125.701000000001
1.7121,-0.7324,0.4028,-0.0122,-0.0153,0.9934,125.799999999988
-0.7965,0.824,0.3937,-0.0061,-0.0104,1.0205,125.901000000013
0.119,0.6684,0.2014,-0.0153,-0.0284,0.9711,126.000999999989
0.7874,-0.2289,0.4486,-0.0146,-0.0241,1.0569,126.100999999966
-1.1628,0.3754,-0.2472,-0.0079,-0.0369,0.9955,126.201000000001
0.3662,-0.7416,-0.5127,0.0012,-0.0391,0.95,126.299999999988
0.2289,0.9522,-0.65,-0.0134,-0.0217,1.0773,126.401000000013
-0.5402,0.6409,-1.3092,0.0034,-0.0217,0.9699,126.500999999989
1.4832,-0.3845,-1.3642,0.0107,-0.0143,0.9909,126.599999999977
-0.1831,0.7965,-1.1811,-0.0003,-0.011,1.0413,126.701000000001
-1.4649,-0.7874,-1.4466,0,-0.0339,0.9565,126.799999999988
1.0529,0.4761,-1.0895,0.0165,-0.0165,1.0038,126.901000000013
-1.7487,1.3001,-0.6684,-0.0073,-0.0159,1.0193,127
0.1923,-0.3479,-0.4212,-0.0293,-0.0244,0.9745,127.099999999977
0.9064,-0.238,0.1007,0.0024,-0.0064,1.001,127.200000000012
-1.4191,0.8789,0.2838,-0.0214,-0.0296,0.9983,127.299999999988
0.1099,-1.1261,0.1373,-0.0238,-0.029,1.0071,127.401000000013
-0.3021,-0.1923,0.3113,0.0009,-0.0104,1.0041,127.5
-0.3113,1.062,0.3021,-0.0192,-0.018,0.994,127.599999999977
0.531,-1.1628,-0.0092,-0.0156,-0.0256,0.9952,127.701000000001
-0.3937,0.6317,0.2197,-0.0034,-0.0192,1.034,127.799999999988
-0.7691,-0.1465,0.0275,-0.0171,-0.0403,0.9595,127.901000000013
1.5198,-0.5676,-0.0366,-0.0024,-0.007,1.0205,128.000999999989
-0.5219,0.174,0.2289,-0.0079,-0.0183,0.9946,128.100999999966
0.6592,-0.0458,0.0916,-0.0089,-0.0296,1.001,128.201000000001
0.8148,-0.3845,0.0549,0.0018,-0.0098,1.0065,128.299999999988
-1.4557,0.2838,0.3113,-0.0226,-0.0281,0.9851,128.401000000013
-0.0549,-1.236,-0.0916,-0.0162,-0.0272,0.9861,128.500999999989
-0.3113,-0.8148,0.0092,0.0156,-0.0079,0.9961,128.600999999966
-0.8423,1.1719,0.238,-0.0116,-0.0208,1.0077,128.700000000012
1.2909,-0.8881,-0.1556,-0.015,-0.0311,0.9931,128.799999999988
-0.3845,0.1465,0.1007,0.0107,-0.0116,0.9973,128.901000000013
-0.5219,0.2838,0.0641,-0.0125,-0.0308,0.9885,129.000999999989
0.705,-0.5768,-0.1282,-0.0128,-0.0146,1.0236,129.100999999966
0.0916,0.6134,0,0.0058,-0.0198,0.9995,129.201000000001
-0.1099,0.3937,0.1099,-0.0171,-0.0305,0.99,129.299999999988
1.7121,-0.4852,-0.1099,-0.015,0.0754,1.0263,129.399999999965
0.3204,0.2197,0.1373,0.0064,0.0613,0.9769,129.500999999989
0.7508,0.9339,-0.2472,-0.0183,0.0436,1.0117,129.600999999966
-0.2747,-1.2543,-0.412,-0.0052,0.0473,1.0343,129.701000000001
-0.5036,1.1719,-0.0916,-0.0003,0.0159,0.9778,129.799999999988
0.119,0.0092,-0.5402,-0.0027,0.0009,1.0236,129.901000000013
-0.531,-0.2197,-0.2106,0,0.0052,0.9861,130
-0.8881,-0.4852,-0.2655,-0.0113,-0.0201,0.9796,130.100999999966
0.2564,-0.0183,-0.4578,-0.0015,-0.0067,1.0205,130.201000000001
-0.2655,0,0.0366,-0.0009,0.0018,0.9799,130.299999999988
0.2747,0.1099,-0.4212,-0.015,-0.0311,1.0108,130.401000000013
0.4761,-0.7965,-0.3021,0.0055,-0.0037,1.0074,130.5
-0.0092,0.7874,0.0183,-0.0092,-0.0247,0.9851,130.600999999966
1.2268,-1.0437,-0.4395,-0.0107,-0.0104,1.0181,130.701000000001
-0.5676,-0.3479,0.0641,0.0162,-0.0159,0.9946,130.799999999988
0.3662,0.7233,-0.1465,-0.0128,-0.0339,0.9864,130.901000000013
1.3825,-0.7416,-0.3571,-0.0055,-0.0079,1.0239,131.000999999989
-0.9522,0.1099,-0.0732,0.0131,-0.022,0.9452,131.100999999966
0.5493,0.412,-0.412,-0.011,-0.0171,1.0175,131.201000000001
-0.7874,-0.8698,-0.2564,0.0018,-0.0031,1.0053,131.299999999988
0.1556,0.6409,0.2564,0.0101,-0.0195,0.9799,131.401000000013
0.5493,0.3479,-0.3845,-0.0159,-0.0073,1.0022,131.500999999989
-0.6684,0.3754,-0.0092,-0.0006,-0.0275,1.0056,131.600999999966
-0.2289,0.4761,-0.1556,-0.0098,-0.0339,1.037,131.701000000001
-0.7141,-1.3459,-0.3754,0.0073,-0.0128,0.9735,131.799999999988
-0.174,0.6775,0.2747,0.0015,-0.0153,0.9775,131.901000000013
0.3662,0.6409,-0.0275,-0.0165,-0.0189,1.0282,132.000999999989
-0.6867,-0.5402,0.0549,-0.0031,-0.0183,0.9967,132.100999999966
0.412,0.7416,0.4578,-0.0003,-0.0287,0.976,132.200000000012
0.8057,-0.1099,0.0183,-0.0259,-0.0204,1.0492,132.299999999988
-1.0071,-1.3733,0.2564,-0.0015,-0.029,0.9717,132.401000000013
1.941,0.6867,0.2197,-0.0021,-0.0604,1.0028,132.500999999989
0.0549,-1.1444,-0.119,-0.0198,-0.0501,1.0416,132.600999999966
-1.0437,0.1007,0.0549,0.0049,-0.0644,0.9461,132.701000000001
1.7396,1.0437,-0.0275,-0.007,-0.0418,1.0172,132.799999999988
-0.9796,-1.1902,-0.0275,-0.0055,-0.0394,1.0099,132.901000000013
-0.586,0.5585,0.119,0.0092,-0.0543,0.9464,133.000999999989
0.0641,0.824,-0.0641,-0.018,-0.036,1.0254,133.100999999966
-1.0254,-0.705,-0.1373,0,-0.0467,1.008,133.201000000001
-0.7965,0.2472,0.0275,-0.0009,-0.0595,0.9622,133.299999999988
0.2106,0.0916,-0.0732,-0.0159,-0.0482,1.0334,133.401000000013
-0.4578,-0.5768,-0.0549,-0.0024,-0.0415,1.0117,133.500999999989
0.2564,0.4486,0.1831,0.007,-0.0543,0.9738,133.600999999966
0.5768,0.586,-0.1007,-0.0201,-0.0501,1.0254,133.701000000001
-0.3204,-0.7874,0.0275,-0.0131,-0.0443,1.0233,133.799999999988
-0.119,0.3113,0.0092,0.0012,-0.0537,0.9659,133.901000000013
0.1648,0.2747,-0.1648,-0.011,-0.0455,1.026,134.000999999989
-0.0183,-0.2838,0,-0.0034,-0.0397,0.998,134.100999999966
-0.293,0.2564,0.0549,-0.004,-0.0461,0.99,134.201000000001
0.3388,0.4028,-0.1282,-0.0119,-0.0391,1.0276,134.299999999988
-0.3571,-0.412,0.0275,-0.0082,-0.0443,1.0108,134.401000000013
-0.3021,0.5676,0.0458,-0.0003,-0.0394,0.9897,134.500999999989
0.4028,1.2726,-0.0183,-0.0122,-0.0385,1.0117,134.600999999966
0.0732,-1.3459,-0.1007,-0.015,-0.0378,0.9977,134.701000000001
-0.7233,-0.0549,0.1007,0.0024,-0.0464,0.9711,134.799999999988
0.7508,0.5493,-0.0549,-0.0003,-0.0363,1.0022,134.901000000013
0.2655,-0.2747,0.0549,-0.0107,-0.0464,0.9915,135.000999999989
0.3113,-0.412,0.0824,-0.0085,-0.0443,1.0163,135.100999999966
-0.3204,0.293,-0.0458,-0.0037,-0.0485,0.958,135.201000000001
1.2726,-0.5493,-0.1099,-0.0064,-0.0366,1.0166,135.299999999988
-1.2818,-0.5127,0.1007,-0.0055,-0.0461,1.0221,135.399999999965
0.0366,1.1078,-0.1007,-0.0009,-0.0552,0.9848,135.500999999989
-0.238,-0.2197,-0.0458,-0.0134,-0.0418,0.983,135.600999999966
-0.0916,-0.8606,-0.0824,-0.0092,-0.0323,1.0056,135.701000000001
-0.5768,0.7141,0.0732,0.0061,-0.0549,0.9973,135.799999999988
0.5219,-0.3296,-0.3388,-0.0122,-0.0443,0.9781,135.901000000013
0.7141,-0.2106,0.2472,-0.0214,-0.0452,1.0034,136.000999999989
-0.238,0.1556,-0.1007,-0.0027,-0.0418,1.0108,136.099999999977
-0.5127,1.4832,-0.1556,0.0092,-0.051,0.9934,136.201000000001
0,0.293,-0.3021,-0.0229,-0.0287,0.9937,136.299999999988
0.4395,-0.8972,-0.1099,-0.0275,-0.0375,1.0251,136.401000000013
-0.7965,-0.6226,-0.2838,0.0095,-0.0403,1.008,136.500999999989
-0.0183,0.5951,-0.4303,0.0116,-0.0479,0.9717,136.600999999966
0.531,0.6226,0,-0.0122,-0.0366,0.9891,136.701000000001
-0.2014,-0.0916,-0.0275,-0.0192,-0.0323,1.0047,136.799999999988
-0.2106,0.5585,-0.3113,-0.0165,-0.0345,1.0102,136.901000000013
-0.1648,-0.2197,-0.0732,-0.0143,-0.0165,0.9827,137.000999999989
-0.1465,-0.6592,0.6592,-0.0003,-0.0214,1.0074,137.100999999966
-0.7416,0.7965,1.41,-0.0369,-0.0253,1.0279,137.201000000001
0.2472,0.8515,2.2614,-0.0235,-0.0229,1.0038,137.299999999988
1.5564,1.3001,3.6988,-0.0381,-0.0031,0.997,137.401000000013
0.0275,-0.0732,5.0264,-0.0571,-0.014,1.001,137.500999999989
0.3113,-0.2564,6.3448,-0.0586,0.0058,1.0144,137.600999999966
-1.2543,0.3571,7.8372,-0.0546,0.0137,0.9967,137.701000000001
0.2197,1.9135,8.6612,-0.0739,0.0125,1.0495,137.799999999988
-0.7233,-0.0275,9.238,-0.0845,0.0049,1.0089,137.901000000013
0.2106,-0.412,9.3936,-0.0851,-0.0201,0.9635,138.000999999989
-0.6592,0.1648,9.0274,-0.0723,0.0082,1.0266,138.100999999966
1.9318,0.0275,9.2105,-0.0864,-0.0021,0.9226,138.201000000001
1.4557,0.2014,9.6866,-0.0607,0.0134,1.0364,138.299999999988
-1.3367,0.6684,9.5859,-0.0897,-0.0034,1.0047,138.401000000013
0.2106,0.8606,9.9887,-0.0824,-0.0003,1.0181,138.500999999989
-0.6867,-0.3754,11.1881,-0.098,-0.0217,0.9735,138.600999999966
-0.2747,0.2564,11.8381,-0.1032,-0.0034,1.0092,138.701000000001
-1.3642,-0.4486,12.1586,-0.0952,-0.0061,1.0105,138.799999999988
0.0366,0.5036,13.0009,-0.1068,0.0256,0.9799,138.901000000013
0.3937,-1.0529,13.9988,-0.1328,0.0146,1.0001,139.000999999989
-0.5676,-1.6846,14.4566,-0.1315,0.0211,1.0089,139.100999999966
-0.5493,-1.8677,14.4658,-0.1025,0.0067,0.9912,139.201000000001
-0.6043,0.65,15.0609,-0.1019,-0.0064,1.0242,139.299999999988
-0.8515,0.7508,14.6947,-0.1163,-0.0015,0.9641,139.401000000013
-0.0092,-2.234,14.4108,-0.1434,-0.0153,1.016,139.500999999989
-0.1465,-4.1841,14.2277,-0.1093,-0.0015,1.0172,139.600999999966
1.2543,-1.8403,14.7862,-0.0742,0.0204,0.9842,139.701000000001
0.4852,0.3021,15.1158,-0.087,-0.0006,0.9836,139.799999999988
-1.0346,0.3388,15.363,-0.1151,-0.0266,1.0059,139.901000000013
-1.4283,-0.6226,14.5665,-0.1193,-0.0256,1.0596,140.000999999989
-0.4578,-0.7965,14.9876,-0.0998,0.0027,0.9522,140.100999999966
0.6134,0.0824,15.3996,-0.0949,0.0034,0.9851,140.201000000001
-1.0437,-0.174,14.4841,-0.1129,-0.0085,1.0016,140.299999999988
0.1923,-0.1648,14.4383,-0.0897,0.0189,1.0361,140.401000000013
-0.1556,0.0732,15.0884,-0.0986,-0.0018,0.9503,140.500999999989
0.1282,0.7416,15.2348,-0.1147,-0.0177,0.9986,140.600999999966
0.1831,-0.4578,14.6672,-0.1099,-0.0256,0.9989,140.701000000001
1.0163,0.7508,15.1341,-0.0855,-0.0119,1.0331,140.799999999988
0.119,2.7192,14.9785,-0.0934,0.0049,0.9873,140.901000000013
0.9522,1.1353,15.2348,-0.1331,0.0299,1.0099,141.000999999989
0.1282,-1.0804,15.1982,-0.1282,0.0336,1.0178,141.100999999966
0.1556,-0.5951,15.4637,-0.1041,0.0421,0.9854,141.201000000001
-0.2289,1.0071,16.1962,-0.1157,0.0296,0.9684,141.299999999988
-0.7782,0.4028,16.3244,-0.1502,0.0137,1.0358,141.401000000013
-2.2706,-1.5473,15.2989,-0.1404,0.0183,1.0202,141.500999999989
-0.2472,-0.6684,16.0863,-0.105,0.0284,0.9397,141.600999999966
-1.1811,-0.1465,15.894,-0.1395,0.0296,1.0294,141.701000000001
1.0529,-1.8128,15.2715,-0.134,0.018,1.0001,141.799999999988
2.8932,-2.1882,15.9673,-0.0986,0.0464,0.9943,141.901000000013
1.117,1.7396,16.5258,-0.1044,0.0302,0.9742,142.000999999989
0,-0.2838,15.8025,-0.1434,0.0259,1.0059,142.100999999966
0.7874,-1.6755,15.244,-0.1184,0.0369,1.044,142.201000000001
-0.2564,0.0732,14.9144,-0.09,0.0534,0.9992,142.300999999978
-1.7212,0.8881,14.8778,-0.1199,0.0464,0.943,142.401000000013
-2.2248,0.6043,14.0721,-0.1065,0.0217,0.9449,142.500999999989
-2.5452,2.9847,12.7812,-0.08,0.014,1.0215,142.600999999966
-0.586,0.9247,13.303,-0.1434,0.0296,1.0813,142.701000000001
0.7691,-2.6643,12.6438,-0.1086,0.0323,0.8603,142.799999999988
4.1108,-0.998,11.7557,-0.0446,0.0488,0.9259,142.901000000013
0.0916,8.414,12.2684,-0.101,0.0165,1.1347,143.000999999989
-2.0508,0.6226,10.1169,-0.1425,-0.0204,1.0154,143.100999999966
6.473,-2.5636,11.7191,-0.1157,0.0348,0.9763,143.201000000001
1.1811,-0.8423,11.0416,-0.0873,0.0388,1.015,143.300999999978
-1.1444,1.5381,9.8239,-0.0909,-0.0067,0.9522,143.401000000013
2.1516,-0.0549,9.9338,-0.0861,0.0204,1.0706,143.500999999989
-2.4445,0.9522,9.4943,-0.1068,0.0232,1.0166,143.600999999966
2.3255,-2.3804,8.5147,-0.0839,0.0256,0.9366,143.701000000001
-1.5839,-0.4852,7.5991,-0.0647,0.0128,1.0138,143.799999999988
-5.2461,0.1007,5.2461,-0.0482,-0.0052,1.0361,143.901000000013
0.531,-2.1699,4.5686,-0.0302,-0.0049,0.9546,144.000999999989
0.2472,0.1465,3.7904,-0.0549,-0.0156,0.9915,144.100999999966
1.5473,-0.1099,3.2411,-0.014,0.0137,0.929,144.201000000001
-0.2289,-0.1831,3.3509,-0.0278,0.0226,1.0089,144.299999999988
-1.1902,1.0895,2.9023,-0.0266,-0.0034,0.9857,144.401000000013
-0.9888,0.4944,3.4516,-0.0308,0.0143,1.0581,144.500999999989
-0.8515,0.4212,3.4791,-0.0519,0,0.9449,144.600999999966
1.2818,-0.4761,3.4974,-0.04,0.0095,0.9937,144.701000000001
0.998,2.0417,3.5981,-0.0223,0.0021,0.9836,144.799999999988
-1.0071,0.238,3.8453,-0.0656,0.0253,1.0575,144.901000000013
-0.1831,-0.238,4.6144,-0.0467,0.0101,0.9549,145.000999999989
0.4669,0.174,5.1454,-0.0549,0.0388,1.0248,145.100999999966
-0.3204,-0.2289,5.3743,-0.061,0.0208,0.9812,145.201000000001
0.6409,0.4303,5.3743,-0.0549,0.0131,0.9677,145.299999999988
0.2655,-0.5402,5.2919,-0.0687,0.0262,1.0273,145.401000000013
-1.062,-0.4669,5.2461,-0.051,0.0125,1.0031,145.500999999989
0.4212,-0.293,5.3194,-0.0537,0.0064,0.9919,145.600999999966
0.2472,0.6226,5.5116,-0.0601,0.0189,1.0306,145.701000000001
-0.6317,-1.0163,4.9623,-0.061,0.0076,0.9708,145.799999999988
2.2431,0.2014,5.3102,-0.0369,0.0153,0.9781,145.901000000013
-0.7782,0.4852,4.944,-0.0583,0.0067,1.0462,146.000999999989
-0.824,-0.7233,3.946,-0.0516,-0.0095,0.9928,146.100999999966
0.6684,-0.9888,3.058,-0.0244,0.0107,0.9742,146.201000000001
-0.4761,-0.2838,2.298,-0.0272,0.0027,1.0157,146.299999999988
0.6226,-0.4578,1.4008,-0.0165,-0.0015,0.9842,146.401000000013
0.3571,-0.8972,0.705,-0.0031,0,1.0025,146.500999999989
-1.117,0.3204,0.8057,-0.0085,-0.0006,0.9836,146.600999999966
-0.119,-0.0549,0.5585,-0.0159,0.0006,1.0031,146.701000000001
-0.3937,-0.1282,0.4669,0.0015,0.0098,1.0141,146.799999999988
0.2014,0.0549,0.705,-0.0278,0.007,1.0074,146.901000000013
0.4669,-1.474,0.2289,-0.0024,-0.004,0.9412,147.000999999989
0.6226,-0.8972,-1.0346,0.0128,-0.0067,1.0193,147.100999999966
0.0183,-0.4212,-2.3621,0.0168,0.0018,1.0089,147.201000000001
-0.1373,-1.7762,-3.9186,0.0369,-0.0171,0.9503,147.299999999988
-0.3204,-0.1099,-5.6398,0.0595,-0.0006,1.0077,147.401000000013
-0.9705,-0.8972,-6.1251,0.0418,-0.0018,1.0233,147.500999999989
-0.4761,-0.8332,-6.8209,0.0644,0.0021,0.9677,147.600999999966
0.2655,-0.7782,-7.2604,0.0803,0.0131,0.9702,147.701000000001
-0.1648,1.3092,-6.418,0.0751,-0.0018,0.9992,147.799999999988
0.3113,0.0732,-7.1322,0.0354,0.004,1.0642,147.901000000013
0.5585,-0.7965,-6.9948,0.065,0.0076,0.9806,148.000999999989
0.998,1.0804,-5.887,0.0577,0.0092,0.9391,148.100999999966
0.586,1.4924,-5.7222,0.0366,0.0201,1.0364,148.201000000001
-1.6663,0.1282,-4.4954,0.0394,0.0269,0.9995,148.299999999988
0.3296,1.1353,-2.4903,0.0092,0.0467,0.9848,148.401000000013
0.3204,0.4944,-1.355,-0.0034,0.0507,0.9964,148.500999999989
0.3296,0.7416,0.1373,0.0024,0.0607,0.983,148.600999999966
0.7874,1.062,1.2635,-0.0302,0.0604,0.997,148.701000000001
0.2838,0.0824,1.1261,-0.0293,0.0562,0.9919,148.799999999988
0.5402,0.0916,1.2726,-0.0128,0.061,1.016,148.901000000013
-0.5127,0.6226,0.5585,-0.0238,0.0372,0.9821,149.000999999989
-0.3937,-0.6867,0.0183,-0.0128,0.0647,1.0089,149.100999999966
0.1556,0.2655,0.1556,-0.0034,0.0525,1.0056,149.201000000001
0.6409,0.8698,0,-0.0101,0.0531,1.0001,149.299999999988
-0.9705,-0.0549,0.0183,-0.0137,0.029,0.9812,149.401000000013
0.4212,0.0549,0.1556,-0.007,0.0262,1.0184,149.500999999989
-1.6938,0.4212,0.119,-0.0153,0.0192,1.0251,149.600999999966
-0.4852,-0.3296,0.7141,-0.0204,-0.0031,0.9644,149.701000000001
0.998,0.4578,1.4649,-0.0287,0.0229,1.0129,149.799999999988
-0.5585,0.7141,2.1241,-0.0232,0.0076,1.0309,149.901000000013
1.7029,-0.2838,2.7284,-0.0482,0.0107,0.9964,150.000999999989
-0.5036,-0.0916,2.6643,-0.0504,0.0308,1.0517,150.100999999966
0.2472,-0.1923,2.7741,-0.0363,0.0272,0.9659,150.201000000001
0.65,0.174,3.2685,-0.0385,0.015,0.9952,150.300999999978
0.3754,-0.1831,2.4995,-0.0455,0.0125,1.019,150.401000000013
-0.4486,-0.4761,2.9572,-0.0348,0.0128,1.0053,150.500999999989
0.238,0.8057,2.9664,-0.043,0.0095,0.9467,150.600999999966
-0.3754,-0.2289,2.8382,-0.0314,0.0214,1.0474,150.701000000001
-0.3479,0.2655,2.9847,-0.0433,0.0009,0.9775,150.799999999988
-0.4028,0.0092,2.6643,-0.0449,0.0146,0.9995,150.901000000013
-1.0437,-0.8881,2.8108,-0.0351,0.0012,0.9876,151.000999999989
0.1923,0.1831,2.6002,-0.047,0.0226,1.0233,151.100999999966
-1.7396,-0.531,2.4445,-0.0204,0.0052,0.9589,151.201000000001
-0.3021,0.5951,2.8382,-0.0394,0.0089,0.9601,151.300999999978
-0.2655,0.6958,2.1424,-0.0424,0.0107,1.0224,151.401000000013
-1.1719,-1.822,2.3713,-0.0287,0.0061,0.9787,151.500999999989
1.062,0.4669,2.6185,-0.0397,0.0266,0.9998,151.600999999966
-0.1556,-1.062,2.5361,-0.0269,0.0092,1.0092,151.701000000001
-0.1373,0.4395,2.8016,-0.0317,0.0092,0.9659,151.800999999978
0.705,0.7416,2.2065,-0.0369,0.0089,1.0233,151.901000000013
0.2472,-1.6663,1.4283,-0.0415,0.0024,0.9961,152.000999999989
0.4303,-0.9339,1.3184,-0.0137,0.0098,1.0279,152.100999999966
-0.7233,-0.3937,0.5768,-0.0034,-0.0018,1.0007,152.201000000001
0.5768,-0.2564,0.6684,0,0.0055,0.9644,152.300999999978
-0.0275,-0.0549,-0.174,-0.0159,-0.0009,0.997,152.401000000013
-1.1994,-1.41,-0.4303,-0.0012,0.0043,1.041,152.500999999989
1.1078,-0.3937,-0.4852,0.0009,0.0018,0.9818,152.600999999966
0.6958,-1.0712,-0.7324,0.0208,0.0116,1.0089,152.701000000001
-0.7416,-0.3204,-1.0712,0.0232,-0.0171,0.9674,152.799999999988
1.8403,-0.6958,-1.7304,0.015,0.0098,1.0175,152.901000000013
-2.6826,-1.3825,-2.5452,0.0226,-0.0104,1.0233,153.000999999989
0.6867,-0.3937,-3.2411,0.0424,-0.0027,0.9308,153.100999999966
0.3021,-0.0458,-3.6805,0.0317,0.0119,1.0514,153.201000000001
-2.8382,-0.0275,-4.1108,0.0546,-0.0171,0.8753,153.300999999978
3.0396,0.7965,-4.0651,0.0421,0.0195,1.0508,153.401000000013
-0.998,-2.0142,-3.9369,0.0397,0.0052,1.0508,153.500999999989
3.7263,1.9593,-3.3692,0.0568,0.0003,0.9143,153.600999999966
0.6134,1.4008,-3.7538,0.0336,0.0073,1.0483,153.701000000001
-1.9135,0.6684,-4.1932,0.011,-0.0153,1.073,153.799999999988
-0.1831,-1.7762,-4.2482,0.0519,0.0104,0.9439,153.901000000013
0.2655,-0.4486,-3.7355,0.0485,0.0208,1.0111,154.000999999989
-1.062,1.2452,-3.6897,0.0513,-0.0021,0.9632,154.100999999966
0.174,0.2564,-3.6897,0.0311,0.0085,1.0282,154.201000000001
-0.65,-0.174,-3.9094,0.0378,0.007,1.0099,154.300999999978
-0.4303,0.2564,-3.9186,0.0467,-0.0049,0.983,154.401000000013
-0.4852,0.1923,-3.5157,0.0339,0,1.0065,154.500999999989
-0.1373,0.0092,-3.2411,0.0357,0.0269,0.9842,154.600999999966
0.4028,1.7304,-2.1058,0.0177,0.0027,0.9922,154.701000000001
-0.3204,0.1007,-1.6846,0.0095,0.0095,1.0346,154.799999999988
0.2289,0.7782,-0.6684,-0.0006,0.0082,1.0022,154.901000000013
-0.2747,-0.0458,0.0275,0.0067,-0.0031,0.9296,155.000999999989
0.174,0.7233,0.293,-0.011,0.0146,1.0694,155.100999999966
-0.0092,0.6409,0.3388,-0.0082,0.004,0.9778,155.201000000001
-0.5768,0.0916,0.5768,-0.0085,-0.0095,0.9763,155.300999999978
-0.0824,0.7508,0.4669,-0.0092,-0.0171,1.0028,155.401000000013
-0.7141,0.6958,0.6226,-0.007,-0.0101,1.0489,155.500999999989
-0.293,1.1261,0.4028,-0.0186,-0.0189,0.9742,155.600999999966
1.2635,0.0183,0.6684,-0.0119,-0.0015,0.997,155.701000000001
-1.3092,0.4212,0.943,-0.0183,-0.0159,1.0398,155.800999999978
0.6317,0.7416,1.4008,-0.0266,-0.0043,0.947,155.901000000013
2.2431,0.119,2.2065,-0.0305,0.0024,1.0465,156.000999999989
-0.412,0.4852,1.8403,-0.0375,-0.0256,0.9934,156.100999999966
1.7487,-1.1719,2.0417,-0.0299,0.0024,0.9705,156.201000000001
-0.5951,0.174,2.0966,-0.0305,-0.0085,1.0303,156.299999999988
-0.2747,0.4395,1.8403,-0.0369,0.0003,0.997,156.401000000013
-0.3571,-0.4944,2.2065,-0.0323,-0.014,0.9864,156.500999999989
-1.8128,0.6684,1.6755,-0.0299,-0.0037,1.0041,156.600999999966
-1.3184,-0.4395,1.8769,-0.0266,0.0076,0.9748,156.701000000001
-0.7324,-0.3937,2.0325,-0.0256,-0.0095,1.0092,156.800999999978
-0.3388,0.412,1.886,-0.0269,-0.0079,0.9894,156.901000000013
1.0437,1.1444,2.1424,-0.0262,-0.0015,0.9812,157.000999999989
0.7874,0.4669,1.9227,-0.0391,-0.004,1.0071,157.100999999966
0.3113,-0.2747,1.8036,-0.047,-0.0073,0.9961,157.201000000001
0.9796,-0.6775,1.8769,-0.0137,0.0046,0.9973,157.300999999978
-0.9888,1.6205,1.7762,-0.0272,0.0021,1.0123,157.401000000013
-0.0092,-0.4395,1.5473,-0.0482,-0.0043,0.9738,157.500999999989
-0.2289,-0.6226,1.1353,-0.0192,-0.0034,1.0062,157.600999999966
-0.2472,0.5219,0.7599,-0.0171,0.007,0.9745,157.701000000001
1.236,-0.1923,0.4761,-0.0067,-0.0009,1.0031,157.800999999978
-1.1902,0.2472,-0.3845,-0.025,-0.0003,1.0541,157.901000000013
0.4395,0.9064,-0.119,-0.0006,0.0003,0.9272,158.000999999989
