Yaw,Pitch,Raw,Timestamp
237.3,0.01,0.74,221.800999999978
237.16,-0.03,0.72,221.901000000013
237.15,0.03,0.76,222.000999999989
237.16,-0.05,0.63,222.100999999966
237.18,-0.04,0.55,222.201000000001
237.18,-0.06,0.67,222.300999999978
237.22,-0.16,0.75,222.401000000013
237.21,-0.04,0.5,222.500999999989
237.19,0.05,0.61,222.600999999966
237.29,-0.3,1.12,222.701000000001
237.39,-0.33,0.73,222.800999999978
237.3,0.01,0.35,222.901000000013
237.18,0.36,1.43,223.000999999989
237.33,-0.57,0.91,223.100999999966
237.42,-0.35,0.37,223.201000000001
237.33,0.18,0.66,223.300999999978
237.32,-0.18,0.83,223.401000000013
237.34,-0.13,0.7,223.500999999989
237.38,-0.24,0.63,223.600999999966
237.41,-0.33,0.61,223.701000000001
237.41,-0.15,0.8,223.800999999978
237.44,-0.22,0.73,223.901000000013
237.46,-0.35,0.73,224.000999999989
237.45,-0.25,0.85,224.100999999966
237.43,-0.31,0.85,224.201000000001
237.43,-0.12,0.78,224.300999999978
237.4,-0.08,0.82,224.401000000013
237.4,-0.21,0.71,224.500999999989
237.37,-0.19,0.67,224.600999999966
237.35,-0.21,0.65,224.701000000001
237.31,-0.13,0.62,224.800999999978
237.27,-0.17,0.64,224.901000000013
237.23,-0.27,0.57,225.000999999989
237.19,-0.25,0.67,225.100999999966
237.13,-0.09,0.52,225.201000000001
237.05,0,0.59,225.300999999978
237,-0.06,0.61,225.401000000013
236.94,-0.11,0.62,225.500999999989
236.9,-0.25,0.58,225.600999999966
236.84,-0.24,0.49,225.701000000001
236.79,-0.26,0.62,225.800999999978
236.76,-0.28,0.52,225.901000000013
236.7,-0.29,0.58,226.000999999989
236.66,-0.33,0.57,226.100999999966
236.6,-0.47,0.53,226.201000000001
236.58,-0.41,0.63,226.300999999978
236.53,-0.35,0.52,226.401000000013
236.5,-0.33,0.54,226.500999999989
236.51,-0.44,0.48,226.600999999966
236.53,-0.28,0.34,226.701000000001
236.61,-0.23,0.41,226.800999999978
236.77,-0.26,0.35,226.901000000013
236.94,-0.21,0.33,227.000999999989
237.11,-0.38,0.27,227.100999999966
237.25,-0.27,0.2,227.201000000001
237.39,-0.32,0.33,227.300999999978
237.56,-0.46,0.42,227.401000000013
237.73,-0.5,0.26,227.500999999989
237.92,-0.52,0.25,227.600999999966
238.15,-0.38,0.38,227.701000000001
238.47,-0.37,0.35,227.800999999978
238.85,-0.18,0.33,227.901000000013
239.25,-0.21,0.13,228.000999999989
239.81,-0.26,0,228.100999999966
240.46,-0.27,0.16,228.201000000001
241.09,-0.32,0.41,228.300999999978
241.75,-0.3,0.27,228.401000000013
242.55,-0.18,-0.34,228.500999999989
243.41,-0.67,-0.6,228.600999999966
244.29,-0.64,0.02,228.701000000001
245.28,-0.35,0.35,228.800999999978
246.48,-0.48,-0.03,228.901000000013
247.72,-0.46,-0.36,229.000999999989
248.9,-0.35,-0.27,229.100999999966
250.15,-0.23,-0.01,229.201000000001
251.45,-0.21,-0.09,229.300999999978
252.89,-0.27,0.01,229.401000000013
254.35,-0.21,-0.05,229.500999999989
255.92,-0.02,-0.03,229.600999999966
257.57,-0.02,0,229.701000000001
259.34,0.11,0.01,229.800999999978
261.21,0.13,-0.15,229.901000000013
263.16,0.21,0.18,230.000999999989
265.25,-0.01,0.33,230.100999999966
267.4,-0.23,0.43,230.201000000001
269.63,-0.42,0.36,230.300999999978
271.9,-0.39,0.26,230.401000000013
274.22,-0.54,0.39,230.500999999989
276.53,-0.48,0.44,230.600999999966
278.85,-0.13,0.31,230.701000000001
281.19,0.35,0.22,230.800999999978
283.59,0.71,0.48,230.901000000013
286,0.93,0.81,231.000999999989
288.4,1.3,0.93,231.100999999966
290.87,1.38,1.01,231.201000000001
293.38,1.29,0.97,231.300999999978
295.85,1.34,0.97,231.401000000013
298.39,1.12,1,231.500999999989
301,1.11,0.92,231.600999999966
303.63,0.81,0.92,231.701000000001
306.22,0.54,1.06,231.800999999978
308.77,0.48,1.1,231.901000000013
311.3,0.39,0.97,232.000999999989
313.75,0.54,0.88,232.100999999966
316.08,0.7,1.04,232.201000000001
318.32,0.92,1.04,232.300999999978
320.32,0.91,1.12,232.401000000013
322.02,0.91,1.29,233.500999999989
323.32,0.95,1.5,232.600999999966
324.32,1,1.58,232.701000000001
325.17,0.96,1.52,232.800999999978
326.01,0.93,1.55,232.901000000013
326.78,0.95,1.61,233.000999999989
327.41,0.85,1.64,233.100999999966
327.83,0.98,1.6,233.201000000001
327.95,1.24,1.56,233.300999999978
327.91,1.23,1.76,233.401000000013
327.82,1.06,1.95,233.500999999989
327.64,0.96,1.79,233.600999999966
327.45,0.83,1.65,233.701000000001
327.27,0.76,1.7,233.800999999978
327.03,0.95,1.92,233.901000000013
326.86,0.76,1.95,234.000999999989
326.72,0.69,1.76,234.100999999966
326.51,0.55,1.76,234.201000000001
326.36,0.33,1.85,234.300999999978
326.21,0.37,1.81,234.401000000013
326.02,0.59,1.74,234.500999999989
325.93,0.58,1.83,234.600999999966
325.93,0.39,1.81,234.701000000001
325.89,0.16,1.78,234.800999999978
325.91,0.42,1.7,234.901000000013
325.9,0.68,1.59,235.000999999989
325.91,0.64,1.6,235.100999999966
326,0.59,1.47,235.201000000001
326.03,0.47,1.36,235.300999999978
326.09,0.41,1.33,235.401000000013
326.16,0.61,1.17,235.500999999989
326.2,0.49,1.21,235.600999999966
326.31,0.48,1.3,235.701000000001
326.34,0.57,1.29,235.800999999978
326.38,0.57,1.28,235.901000000013
326.44,0.64,1.23,236.000999999989
326.46,0.46,1.25,236.100999999966
326.51,0.57,1.35,236.201000000001
326.54,0.55,1.22,236.300999999978
326.57,0.59,1.38,236.401000000013
326.63,0.61,1.32,236.500999999989
326.66,0.5,1.3,236.600999999966
326.71,0.44,1.42,236.701000000001
326.68,0.44,1.42,236.800999999978
326.63,0.3,1.54,236.901000000013
326.53,0.26,1.53,237.000999999989
326.39,0.46,1.55,237.100999999966
326.26,0.56,1.52,237.201000000001
326.1,0.42,1.55,237.300999999978
325.98,0.32,1.6,237.401000000013
325.82,0.22,1.57,237.500999999989
325.56,0.21,1.65,237.600999999966
325.3,0.3,1.59,237.701000000001
324.99,0.31,1.66,237.800999999978
324.73,0.48,1.72,237.901000000013
324.5,0.38,1.57,238.000999999989
324.35,0.33,1.53,238.100999999966
324.33,0.26,1.39,238.201000000001
324.41,0.38,1.45,238.300999999978
324.55,0.52,1.45,238.401000000013
324.65,0.54,1.36,238.500999999989
324.76,0.53,1.41,238.600999999966
324.85,0.42,1.29,238.701000000001
324.91,0.45,1.39,238.800999999978
325.01,0.36,1.23,238.901000000013
325.1,0.42,1.23,239.000999999989
325.21,0.58,1.28,239.100999999966
325.33,0.44,1.28,239.201000000001
325.49,0.44,1.37,239.300999999978
325.55,0.43,1.17,239.401000000013
325.64,0.32,1.44,239.500999999989
325.7,0.61,1.87,239.600999999966
325.85,0,1.29,239.701000000001
325.85,0.52,1.33,239.800999999978
325.83,0.42,1.55,239.901000000013
325.89,0.03,1.49,240.000999999989
325.94,0.54,1.28,240.100999999966
325.96,0.59,1.29,240.201000000001
325.98,0.82,1.31,240.300999999978
326.01,0.86,1.1,240.401000000013
326.05,0.59,1.14,240.500999999989
326.08,0.78,1.09,240.600999999966
326.1,0.73,1.08,240.701000000001
326.16,0.69,1,240.800999999978
326.22,0.59,0.85,240.901000000013
326.25,0.75,0.93,241.000999999989
326.29,1.07,0.89,241.100999999966
326.36,1.28,0.92,241.201000000001
326.5,1.23,0.81,241.300999999978
326.7,0.74,0.63,241.401000000013
326.9,0.66,0.59,241.500999999989
327.14,0.72,0.54,241.600999999966
327.41,0.76,0.58,241.701000000001
327.79,0.5,0.45,241.800999999978
328.11,-0.11,0.51,241.901000000013
328.33,0.29,0.63,242.000999999989
328.34,0.33,0.95,242.100999999966
328.32,0.41,0.96,242.201000000001
328.25,0.51,0.93,242.300999999978
328.1,0.3,1.06,242.401000000013
327.95,0.61,0.97,242.500999999989
327.8,0.25,0.9,242.600999999966
327.67,0.49,0.89,242.701000000001
327.53,0.8,0.94,242.800999999978
327.45,0.49,0.79,242.901000000013
327.42,0.5,0.74,243.000999999989
327.41,0.14,0.8,243.100999999966
327.47,0.17,0.71,243.201000000001
327.54,0.17,0.87,243.300999999978
327.64,0.13,0.76,243.401000000013
327.72,0.24,0.8,243.500999999989
327.79,0,0.9,243.600999999966
327.84,-0.12,0.94,243.701000000001
327.82,-0.26,0.85,243.800999999978
327.76,0.3,0.98,243.901000000013
327.71,0,1.06,244.000999999989
327.72,-0.34,0.9,244.100999999966
327.7,-0.39,0.82,244.201000000001
327.61,0.08,1.09,244.300999999978
327.59,0.54,0.92,244.401000000013
327.64,0.19,0.8,244.500999999989
327.7,0.44,0.8,244.600999999966
327.73,0.62,0.95,244.701000000001
327.79,0.58,0.9,244.800999999978
327.86,0.65,0.92,244.901000000013
327.93,0.64,0.87,245.000999999989
327.99,0.66,0.95,245.100999999966
328.04,0.79,0.96,245.201000000001
328.12,0.65,0.79,245.300999999978
328.16,0.58,0.93,245.401000000013
328.25,0.47,0.87,245.500999999989
328.3,0.38,0.96,245.600999999966
328.36,0.44,0.84,245.701000000001
328.41,0.49,0.89,245.800999999978
328.46,0.46,0.93,245.901000000013
328.53,0.48,0.92,246.000999999989
328.57,0.31,0.91,246.100999999966
328.62,0.35,0.94,246.201000000001
328.6,0.36,1.05,246.300999999978
328.61,0.4,0.99,246.401000000013
328.6,0.46,1.09,246.500999999989
328.53,0.44,1.19,246.600999999966
328.45,0.55,1.1,246.701000000001
328.3,0.39,1.18,246.800999999978
328.18,0.35,1.14,246.901000000013
328.05,0.38,1.11,247.000999999989
327.92,0.37,1.15,247.100999999966
327.82,0.52,1.16,247.201000000001
327.68,0.39,1.14,247.300999999978
327.58,0.45,1.15,247.401000000013
327.44,0.38,1.23,247.500999999989
327.34,0.54,1.16,247.600999999966
327.21,0.63,1.28,247.701000000001
327.08,0.55,1.37,247.800999999978
327.01,0.47,1.22,247.901000000013
326.87,0.24,1.26,248.000999999989
326.79,0.41,1.38,248.100999999966
326.66,0.49,1.33,248.201000000001
326.62,0.28,1.23,248.300999999978
326.53,0.36,1.29,248.401000000013
326.46,0.26,1.36,248.500999999989
326.42,0.46,1.26,248.600999999966
326.35,0.39,1.28,248.701000000001
326.32,0.4,1.3,248.800999999978
326.27,0.35,1.27,248.901000000013
326.24,0.31,1.33,249.000999999989
326.23,0.37,1.27,249.100999999966
326.21,0.39,1.24,249.201000000001
326.25,0.44,1.18,249.300999999978
326.26,0.34,1.18,249.401000000013
326.32,0.44,1.27,249.500999999989
326.38,0.4,1.15,249.600999999966
326.42,0.5,1.21,249.701000000001
326.48,0.54,1.27,249.800999999978
326.53,0.46,1.26,249.901000000013
326.61,0.41,1.29,250.000999999989
326.67,0.43,1.26,250.100999999966
326.71,0.49,1.39,250.201000000001
326.78,0.45,1.3,250.300999999978
326.81,0.39,1.29,250.401000000013
326.86,0.39,1.32,250.500999999989
326.93,0.39,1.26,250.600999999966
326.96,0.46,1.3,250.701000000001
327.04,0.51,1.23,250.800999999978
327.07,0.36,1.11,250.901000000013
327.11,0.36,1.16,251.000999999989
327.1,0.31,1.11,251.100999999966
327.07,0.45,1.17,251.201000000001
327.05,0.49,1.01,251.300999999978
326.98,0.5,0.97,251.401000000013
326.91,0.46,1.03,251.500999999989
326.82,0.34,0.87,251.600999999966
326.67,0.33,1,251.701000000001
326.53,0.19,1.04,251.800999999978
326.34,0.17,0.88,251.901000000013
326.15,0.18,0.94,252.000999999989
325.96,0.21,0.95,252.100999999966
325.74,0.27,1.06,252.201000000001
325.58,0.36,1.03,252.300999999978
325.41,0.25,0.92,252.401000000013
325.25,0.39,0.98,252.500999999989
325.11,0.39,0.94,252.600999999966
325.05,0.09,0.96,252.701000000001
325.05,0.15,1.27,252.800999999978
325.09,-0.31,1.19,252.901000000013
325.1,-0.14,0.9,253.000999999989
325.04,0.36,1.26,253.100999999966
325.04,0.48,1.54,253.201000000001
325.13,0.67,1.5,253.300999999978
325.27,0.56,1.02,253.401000000013
325.31,0.32,1.01,253.500999999989
325.34,0.31,1.34,253.600999999966
325.38,0.23,1.29,253.701000000001
325.38,0.28,1.18,253.800999999978
325.4,0.65,1.19,253.901000000013
325.35,0.75,1.19,254.000999999989
325.46,0.26,1.56,254.100999999966
325.6,0.08,1.4,254.201000000001
325.46,0.25,0.75,254.300999999978
325.31,0.54,0.57,254.401000000013
325.1,1.26,1.61,254.500999999989
325.01,0.24,1.84,254.600999999966
325.12,-0.54,0.66,254.701000000001
324.78,0.53,0.49,254.800999999978
324.52,0.15,0.88,254.901000000013
324.4,-0.41,0.87,255.000999999989
324.19,-0.36,0.71,255.100999999966
323.88,-0.18,1.13,255.201000000001
323.58,0.4,1.07,255.300999999978
323.42,0.45,0.56,255.401000000013
323.3,-0.21,0.41,255.500999999989
322.98,0.22,0.72,255.600999999966
322.66,0.74,0.52,255.701000000001
322.42,0.71,0.49,255.800999999978
322.21,0.64,0.43,255.901000000013
322.02,0.35,0.06,256.000999999989
321.65,0.46,0.25,256.100999999966
321.23,1.02,0.59,256.201000000001
321.03,0.58,0.49,256.300999999978
320.9,0.16,0.16,256.401000000013
320.62,0.19,0.22,256.500999999989
320.36,-0.19,0.21,256.600999999966
320.28,-0.34,0.35,256.701000000001
320.31,-0.94,0.26,256.800999999978
320.4,-0.22,0.27,256.901000000013
320.42,0.67,-0.19,257.000999999989
320.49,0.78,-0.11,257.100999999966
320.76,1.2,-0.21,257.201000000001
321.02,0.4,-0.31,257.300999999978
321.3,0.65,-0.19,257.401000000013
321.61,0.94,-0.24,257.500999999989
322.03,0.74,-0.3,257.600999999966
322.54,0.69,-0.25,257.701000000001
323.01,0.63,-0.33,257.800999999978
323.5,0.5,-0.28,257.901000000013
324.03,0.45,-0.25,258.000999999989
324.58,0.47,-0.39,258.100999999966
325.2,0.29,-0.32,258.201000000001
325.82,0.13,-0.37,258.300999999978
326.41,0.25,-0.34,258.401000000013
327.04,0.03,-0.34,258.500999999989
327.67,0.07,-0.45,258.600999999966
